map	w	h	coredsq	rounds	seats	claim_onset	claim2_onset	claim3_onset	claim5_onset	own_onset	claim_r20	claim_r40	claim_r80	claim_r150	claim_max	own_max	claim_mean	claim_tail50	own_mean	ours_max	ours_seatrounds	ours_first	episodes	epi_ended	retakes	retake_lat_mean	retake_lat_med	pecks_total	ourblock_seatrounds	ourconv_seatrounds	mjbody_seatrounds	empty_seatrounds	claim_w40_100	block_w40_100	mj_claim_epis	mj_claim_ended	mj_claim_life_med	claim_pre_press	claim_post_press	our_near16_first	our_near36_first	mj_harv1	mj_harv2	mj_harv_n	pecks_on_ours	pecks_on_theirs	peck_victims	tag	seat	result	cond	turn
midgard	30	30	1152	129	8	2	3	35	45	2	2	3	7	-1	8	8	5.643	7.8	5.643	1	30	44	2	2	2	1.0	1	65	30	0	12	262	6.933	0.5	9	1	19	3	8	44	44	6	7	4	34	31	barrier:34	midgard_s314_A	A	OPP	Core destroyed	129
midgard	30	30	1152	348	8	2	3	35	-1	2	2	3	2	3	3	3	2.856	3.0	2.856	5	1472	45	8	3	1	1.0	1	118	1472	0	20	298	2.833	3.9	4	1	73	3	3	45	39	6	7	4	108	10	barrier:108	midgard_s314_B	B	US	Core destroyed	348
midgard	30	30	1152	270	8	2	3	34	119	2	2	3	3	7	8	8	5.381	8.0	5.381	2	200	44	4	4	2	1.0	1	99	200	0	12	495	3.0	1.55	8	0	-1	3	3	44	44	6	7	9	95	4	barrier:95	midgard_s315_A	A	OPP	Core destroyed	270
midgard	30	30	1152	414	8	2	3	31	53	2	2	3	5	5	6	6	4.396	3.0	4.396	3	1010	44	47	45	2	1.0	1	195	1010	0	11	327	4.967	2.033	7	4	244	3	5	44	44	6	7	4	111	84	barrier:111	midgard_s315_B	B	US	Core destroyed	414
midgard	30	30	1152	186	8	2	3	34	45	2	2	3	6	6	6	6	5.016	6.0	5.016	2	245	45	2	0	0	-1	-1	40	245	0	11	299	5.6	1.217	6	0	-1	4	6	45	45	6	7	4	40	0	barrier:40	midgard_s316_A	A	US	Core destroyed	186
midgard	30	30	1152	381	8	2	3	35	219	2	2	3	2	3	8	8	4.764	7.66	4.764	5	611	44	19	19	3	13.33	1	122	611	0	63	558	2.65	3.45	9	2	362	3	3	44	44	6	7	8	100	22	barrier:100	midgard_s316_B	B	US	Core destroyed	381
midgard	30	30	1152	166	8	2	3	34	45	2	2	3	6	5	6	6	4.44	5.0	4.44	3	287	47	3	0	0	-1	-1	34	287	0	11	292	5.433	1.483	6	1	46	5	6	47	47	6	7	4	23	11	barrier:23	midgard_s317_A	A	US	Core destroyed	166
midgard	30	30	1152	384	8	2	3	35	265	2	2	3	2	2	8	8	3.844	8.0	3.844	5	729	44	5	5	3	1.0	1	64	729	0	76	791	2.65	3.2	9	1	76	3	3	44	44	6	7	8	52	12	barrier:52	midgard_s317_B	B	OPP	Core destroyed	384
midgard	30	30	1152	187	8	2	3	34	-1	2	2	3	4	4	4	4	3.551	4.0	3.551	4	542	45	4	0	0	-1	-1	50	542	0	7	283	3.917	3.233	4	0	-1	3	4	45	45	6	7	5	50	0	barrier:50	midgard_s318_A	A	OPP	Core destroyed	187
midgard	30	30	1152	414	8	2	3	31	326	2	2	3	3	3	6	6	3.56	5.68	3.56	2	730	47	2	0	0	-1	-1	40	730	0	422	686	3.0	1.7	6	0	-1	3	3	47	47	6	7	4	40	0	barrier:40	midgard_s318_B	B	US	Core destroyed	414
midgard	30	30	1152	339	8	2	3	39	70	2	2	3	6	8	8	8	6.425	7.0	6.425	1	114	45	5	4	1	57.0	57	70	114	0	20	395	5.167	0.367	8	1	207	3	4	45	45	6	7	7	15	55	barrier:15	midgard_s319_A	A	OPP	Core destroyed	339
midgard	30	30	1152	503	8	2	3	31	-1	2	2	3	3	3	3	3	2.928	3.0	2.928	2	908	47	2	0	0	-1	-1	17	908	0	461	1182	3.0	1.7	3	0	-1	3	3	47	47	6	7	4	13	4	barrier:13	midgard_s319_B	B	US	Core destroyed	503
midgard	30	30	1152	388	8	2	3	34	46	2	2	3	7	8	8	8	7.098	8.0	7.098	2	55	44	3	3	3	6.67	1	67	55	0	20	275	6.35	0.917	9	1	20	3	7	44	44	6	7	8	49	18	barrier:49	midgard_s320_A	A	OPP	Core destroyed	388
midgard	30	30	1152	246	8	2	3	35	-1	2	2	3	2	4	4	4	2.963	3.0	2.963	5	889	49	7	2	2	1.0	1	106	889	0	31	319	2.817	3.383	5	2	73	3	3	49	49	6	7	8	80	26	barrier:80	midgard_s320_B	B	US	Core destroyed	246
midgard	30	30	1152	561	8	2	3	36	44	2	2	3	7	6	7	7	5.538	4.0	5.538	4	1059	52	5	2	1	1.0	1	196	1059	0	52	270	6.5	0.883	8	4	441	7	6	52	52	6	7	5	82	114	barrier:82	midgard_s321_A	A	US	Core destroyed	561
midgard	30	30	1152	263	8	2	3	35	116	2	2	3	3	5	5	5	4.091	5.0	4.091	4	701	45	4	1	1	1.0	1	33	701	0	12	315	3.283	3.283	5	0	-1	3	3	45	39	6	7	5	33	0	barrier:33	midgard_s321_B	B	OPP	Core destroyed	263
midgard	30	30	1152	343	8	2	3	38	48	2	2	3	7	8	8	8	6.822	8.0	6.822	1	57	45	3	3	3	11.33	12	74	57	0	11	336	5.6	0.867	8	0	-1	3	5	45	45	6	7	13	44	30	barrier:44	midgard_s322_A	A	OPP	Core destroyed	343
midgard	30	30	1152	372	8	2	3	31	306	2	2	3	3	3	6	6	3.446	5.4	3.446	2	645	47	2	0	0	-1	-1	41	645	0	395	654	3.0	1.683	6	0	-1	3	3	47	47	6	7	4	40	1	barrier:40	midgard_s322_B	B	US	Core destroyed	372
midgard	30	30	1152	271	8	2	3	34	56	2	2	3	6	7	7	7	5.886	7.0	5.886	2	233	46	17	16	1	1.0	1	50	233	0	17	323	5.283	1.283	7	0	-1	3	5	46	46	6	7	7	35	15	barrier:35	midgard_s323_A	A	OPP	Core destroyed	271
midgard	30	30	1152	945	8	2	3	33	141	2	2	3	4	5	8	8	7.141	8.0	7.141	5	427	48	7	7	7	15.86	10	125	427	0	26	359	3.567	3.2	10	2	87	3	4	48	48	6	7	7	91	34	barrier:91	midgard_s323_B	B	US	Core destroyed	945
midgard	30	30	1152	252	8	2	3	34	46	2	2	3	6	5	7	7	4.909	5.0	4.909	3	487	45	4	1	1	1.0	1	97	487	0	7	285	5.85	1.283	7	2	63	4	6	45	45	6	7	7	76	21	barrier:76	midgard_s324_A	A	OPP	Core destroyed	252
midgard	30	30	1152	524	8	2	3	35	138	2	2	3	3	5	8	8	6.008	8.0	6.008	4	528	45	6	6	4	26.75	47	61	528	0	15	500	3.283	3.283	8	0	-1	3	3	45	39	6	7	14	61	0	barrier:61	midgard_s324_B	B	OPP	Core destroyed	524
midgard	30	30	1152	223	8	2	3	34	151	2	2	3	3	4	6	6	3.677	5.82	3.677	2	185	44	2	2	2	25.5	51	58	185	0	107	672	3.0	1.717	6	0	-1	3	3	44	44	6	7	9	57	1	barrier:57	midgard_s325_A	A	OPP	Core destroyed	223
midgard	30	30	1152	343	8	2	3	35	-1	2	2	3	2	4	4	4	2.974	3.0	2.974	5	1272	49	18	15	2	1.0	1	136	1272	0	107	345	2.817	3.383	5	2	73	3	3	49	49	6	7	8	110	26	barrier:110	midgard_s325_B	B	US	Core destroyed	343
midgard	30	30	1152	797	8	2	3	38	47	2	2	3	6	5	7	7	4.934	5.0	4.934	3	2161	45	4	1	0	-1	-1	100	2161	0	13	269	5.883	1.517	7	2	70	3	6	45	45	6	7	4	80	20	barrier:80	midgard_s326_A	A	US	Core destroyed	797
midgard	30	30	1152	501	8	2	3	35	138	2	2	3	3	5	8	8	5.916	8.0	5.916	4	528	45	6	6	4	26.75	47	61	528	0	15	500	3.283	3.283	8	0	-1	3	3	45	39	6	7	14	61	0	barrier:61	midgard_s326_B	B	OPP	Core destroyed	501
midgard	30	30	1152	384	8	2	3	39	48	2	2	3	7	8	8	8	7.01	8.0	7.01	1	38	45	7	7	7	31.14	36	24	38	0	11	326	5.833	0.583	8	0	-1	3	5	45	45	6	7	8	20	4	barrier:20	midgard_s327_A	A	OPP	Core destroyed	384
midgard	30	30	1152	318	8	2	3	31	-1	2	2	3	3	3	3	3	2.808	3.0	2.808	5	1112	47	6	2	1	1.0	1	93	1112	0	140	399	2.833	3.033	4	1	87	3	3	47	47	6	7	4	80	13	barrier:80	midgard_s327_B	B	US	Core destroyed	318
midgard	30	30	1152	251	8	2	3	38	46	2	2	3	5	8	8	8	6.315	8.0	6.315	2	98	45	5	5	5	14.8	20	74	98	0	18	307	5.467	1.183	9	1	27	3	5	45	45	6	7	8	63	11	barrier:63	midgard_s328_A	A	OPP	Core destroyed	251
midgard	30	30	1152	462	8	2	3	31	278	2	2	3	3	3	7	7	4.208	7.0	4.208	2	764	47	2	1	1	1.0	1	64	764	0	356	632	3.0	1.683	7	0	-1	3	3	47	47	6	7	4	63	1	barrier:63	midgard_s328_B	B	US	Core destroyed	462
midgard	30	30	1152	332	8	2	3	38	48	2	2	3	5	5	7	7	5.542	7.0	5.542	3	477	45	3	2	2	31.0	57	89	477	0	11	328	5.233	2.2	8	1	71	4	6	45	45	6	7	10	73	16	barrier:73	midgard_s329_A	A	OPP	Core destroyed	332
midgard	30	30	1152	349	8	2	3	35	-1	2	2	3	2	3	3	3	2.857	3.0	2.857	5	1434	45	6	2	1	1.0	1	118	1434	0	64	297	2.833	3.9	4	1	73	3	3	45	39	6	7	4	108	10	barrier:108	midgard_s329_B	B	US	Core destroyed	349
nordkap	20	26	144	244	8	2	3	-1	-1	2	2	2	1	1	2	2	1.16	1.0	1.16	6	1327	9	7	1	0	-1	-1	38	1327	0	154	177	1.067	5.683	2	1	42	2	2	9	7	9	-1	1	15	23	barrier:15	nordkap_s300_A	A	US	Core destroyed	244
nordkap	20	26	144	130	8	2	3	-1	-1	2	2	0	0	-1	2	2	0.462	0.0	0.462	8	888	9	8	0	0	-1	-1	29	888	0	4	86	0.0	8.0	2	2	31	2	2	7	7	8	11	2	9	20	barrier:9	nordkap_s300_B	B	US	Core destroyed	130
nordkap	20	26	144	233	8	2	3	-1	-1	2	2	2	1	1	2	2	1.288	1.0	1.288	8	1264	9	12	5	2	1.0	1	75	1264	0	3	293	1.65	3.867	4	3	77	2	2	9	7	9	72	3	45	30	barrier:45	nordkap_s301_A	A	US	Core destroyed	233
nordkap	20	26	144	114	8	2	3	-1	-1	2	2	0	0	-1	2	2	0.553	0.0	0.553	8	752	9	8	0	0	-1	-1	29	752	0	4	91	0.0	8.0	2	2	34	2	2	7	7	8	11	2	9	20	barrier:9	nordkap_s301_B	B	US	Core destroyed	114
nordkap	20	26	144	227	8	2	3	-1	-1	2	2	2	1	0	2	2	0.731	0.0	0.731	8	1426	9	18	10	0	-1	-1	56	1426	0	9	210	1.1	5.983	2	2	122	2	2	9	7	9	-1	1	36	20	barrier:36	nordkap_s302_A	A	US	Core destroyed	227
nordkap	20	26	144	299	8	2	3	14	53	2	3	4	6	7	8	8	6.264	8.0	6.264	3	109	9	3	3	3	1.0	1	60	109	0	22	385	5.317	0.65	8	0	-1	2	4	7	7	8	11	12	45	15	barrier:45	nordkap_s302_B	B	OPP	Core destroyed	299
nordkap	20	26	144	276	8	2	3	157	179	2	2	2	2	2	8	8	3.967	7.3	3.967	6	607	9	10	10	5	15.6	1	115	607	0	31	465	2.0	4.383	9	1	55	2	2	9	7	9	128	4	102	13	barrier:102	nordkap_s303_A	A	US	Core destroyed	276
nordkap	20	26	144	516	8	2	3	14	132	2	3	3	3	5	7	7	2.68	0.0	2.68	8	2014	9	19	11	5	0.8	1	164	2014	0	175	554	3.117	3.85	8	8	211	2	3	7	7	8	11	2	94	70	barrier:94	nordkap_s303_B	B	US	Core destroyed	516
nordkap	20	26	144	433	8	2	3	308	-1	2	2	2	1	0	3	3	1.524	3.0	1.524	8	2611	9	12	7	4	1.0	1	135	2611	0	14	165	1.3	6.167	6	3	56	2	2	9	7	9	152	3	105	30	barrier:105	nordkap_s304_A	A	US	Core destroyed	433
nordkap	20	26	144	582	8	2	3	22	71	2	2	4	5	6	8	8	6.117	7.0	6.117	4	305	9	19	19	15	19.8	14	215	305	0	13	776	4.7	1.283	13	6	122	2	3	7	7	8	11	7	86	129	barrier:86	nordkap_s304_B	B	OPP	Core destroyed	582
nordkap	20	26	144	244	8	2	3	-1	-1	2	2	2	2	2	2	2	1.98	2.0	1.98	6	1239	9	16	10	0	-1	-1	77	1239	0	15	201	2.0	5.083	2	0	-1	2	2	9	7	9	-1	1	65	12	barrier:65	nordkap_s305_A	A	US	Core destroyed	244
nordkap	20	26	144	314	8	2	3	46	-1	2	2	2	3	3	3	3	2.838	3.0	2.838	6	1342	9	6	3	1	1.0	1	72	1342	0	8	269	2.9	5.083	3	0	-1	2	2	7	7	8	11	2	46	26	barrier:46	nordkap_s305_B	B	OPP	Core destroyed	314
nordkap	20	26	144	1000	8	2	3	329	-1	2	2	2	2	2	4	4	1.832	0.44	1.832	7	4022	9	59	53	2	1.0	1	117	4022	0	127	1887	2.0	4.417	4	4	551	2	2	9	7	9	309	2	59	58	barrier:59	nordkap_s306_A	A	US	Titanium collected (tiebreak)	1000
nordkap	20	26	144	114	8	2	3	-1	-1	2	2	0	0	-1	2	2	0.474	0.0	0.474	8	761	9	8	0	0	-1	-1	26	761	0	4	91	0.0	8.0	2	2	30	2	1	7	7	8	11	2	6	20	barrier:6	nordkap_s306_B	B	US	Core destroyed	114
nordkap	20	26	144	293	8	2	3	168	198	2	2	2	2	1	5	5	2.98	5.0	2.98	7	1232	9	8	5	4	1.0	1	109	1232	0	5	194	2.0	4.6	6	1	114	2	2	9	7	9	136	5	89	20	barrier:89	nordkap_s307_A	A	OPP	Core destroyed	293
nordkap	20	26	144	211	8	2	3	14	-1	2	3	2	1	1	3	3	1.284	1.0	1.284	8	1240	9	10	3	1	1.0	1	88	1240	0	3	172	1.233	6.033	4	3	55	2	3	7	7	8	11	2	50	38	barrier:50	nordkap_s307_B	B	US	Core destroyed	211
nordkap	20	26	144	175	8	2	3	-1	-1	2	2	2	1	0	2	2	0.886	0.0	0.886	8	1136	9	11	3	0	-1	-1	65	1136	0	2	103	1.183	6.717	2	2	106	2	2	9	7	9	-1	1	45	20	barrier:45	nordkap_s308_A	A	US	Core destroyed	175
nordkap	20	26	144	244	8	2	3	14	50	2	3	4	6	6	6	6	5.361	6.0	5.361	3	102	9	3	3	3	1.0	1	91	102	0	19	520	5.433	0.533	6	0	-1	2	4	7	7	8	11	2	45	46	barrier:45	nordkap_s308_B	B	US	Core destroyed	244
nordkap	20	26	144	258	8	2	3	-1	-1	2	2	2	2	1	2	2	1.558	1.0	1.558	7	1241	9	18	13	0	-1	-1	62	1241	0	8	403	2.0	4.517	2	1	146	2	2	9	7	9	-1	1	46	16	barrier:46	nordkap_s309_A	A	US	Core destroyed	258
nordkap	20	26	144	429	8	2	3	22	53	2	2	3	5	6	8	8	6.492	8.0	6.492	4	456	9	8	8	6	1.0	1	205	456	0	20	170	4.717	2.233	9	1	130	2	3	7	7	8	11	7	115	90	barrier:115	nordkap_s309_B	B	OPP	Core destroyed	429
nordkap	20	26	144	731	8	2	3	-1	-1	2	2	2	0	1	2	2	1.057	1.0	1.057	7	4074	9	17	11	0	-1	-1	118	4074	0	135	857	1.117	5.95	3	2	77	2	2	9	7	9	529	2	88	30	barrier:88	nordkap_s310_A	A	US	Core destroyed	731
nordkap	20	26	144	225	8	2	3	42	-1	2	2	2	1	1	3	3	1.333	1.0	1.333	7	1275	9	13	6	1	21.0	21	68	1275	0	7	214	1.667	5.867	3	2	52	2	2	7	7	8	11	2	32	36	barrier:32	nordkap_s310_B	B	US	Core destroyed	225
nordkap	20	26	144	394	8	2	3	-1	-1	2	2	2	2	0	2	2	0.576	0.0	0.576	8	2781	9	12	5	0	-1	-1	45	2781	0	13	127	1.983	6.0	2	2	131	2	2	9	7	9	-1	1	25	20	barrier:25	nordkap_s311_A	A	US	Core destroyed	394
nordkap	20	26	144	429	8	2	3	22	53	2	2	3	5	6	8	8	6.492	8.0	6.492	4	456	9	8	8	6	1.0	1	205	456	0	20	170	4.717	2.233	9	1	130	2	3	7	7	8	11	7	115	90	barrier:115	nordkap_s311_B	B	OPP	Core destroyed	429
nordkap	20	26	144	169	8	2	3	-1	-1	2	2	2	0	0	2	2	0.633	0.0	0.633	8	1133	9	9	1	0	-1	-1	43	1133	0	2	106	0.533	7.383	2	2	59	2	2	9	7	9	-1	1	23	20	barrier:23	nordkap_s312_A	A	US	Core destroyed	169
nordkap	20	26	144	204	8	2	3	14	63	2	3	3	5	7	7	7	5.338	7.0	5.338	3	165	9	7	7	6	22.33	21	142	165	0	17	355	4.733	0.867	7	0	-1	2	3	7	7	8	11	7	93	49	barrier:93	nordkap_s312_B	B	OPP	Core destroyed	204
nordkap	20	26	144	227	8	2	3	-1	-1	2	2	2	1	0	2	2	0.731	0.0	0.731	8	1426	9	18	10	0	-1	-1	56	1426	0	9	210	1.1	5.983	2	2	122	2	2	9	7	9	-1	1	36	20	barrier:36	nordkap_s313_A	A	US	Core destroyed	227
nordkap	20	26	144	612	8	2	3	128	474	2	2	1	1	3	8	8	3.58	8.0	3.58	7	2247	9	11	11	9	5.56	1	260	2247	0	268	186	1.4	6.533	12	4	58	2	2	7	7	8	11	6	129	131	barrier:129	nordkap_s313_B	B	US	Core destroyed	612
nordkap	20	26	144	785	8	2	3	-1	-1	2	2	2	2	0	2	2	0.254	0.0	0.254	8	5911	9	17	9	0	-1	-1	41	5911	0	7	159	1.967	5.983	2	2	104	2	2	9	7	9	-1	1	21	20	barrier:21	nordkap_s314_A	A	US	Core destroyed	785
nordkap	20	26	144	500	8	2	3	46	-1	2	2	2	3	2	3	3	0.844	0.0	0.844	8	2947	9	9	3	1	1.0	1	107	2947	0	541	88	2.9	5.083	3	3	130	2	2	7	7	8	11	2	48	59	barrier:48	nordkap_s314_B	B	US	Core destroyed	500
nordkap	20	26	144	240	8	2	3	-1	-1	2	2	2	1	0	2	2	0.729	0.0	0.729	8	1541	9	9	1	0	-1	-1	47	1541	0	27	175	1.65	5.567	2	2	98	2	2	9	7	9	-1	1	27	20	barrier:27	nordkap_s315_A	A	US	Core destroyed	240
nordkap	20	26	144	495	8	2	3	14	46	2	3	4	6	8	8	8	7.291	8.0	7.291	3	103	9	4	4	4	1.5	1	112	103	0	10	235	5.7	0.433	9	1	195	2	4	7	7	8	11	18	46	66	barrier:46	nordkap_s315_B	B	OPP	Core destroyed	495
nordkap	20	26	144	244	8	2	3	-1	-1	2	2	2	1	1	2	2	1.16	1.0	1.16	6	1327	9	7	1	0	-1	-1	38	1327	0	154	177	1.067	5.683	2	1	42	2	2	9	7	9	-1	1	15	23	barrier:15	nordkap_s316_A	A	US	Core destroyed	244
nordkap	20	26	144	114	8	2	3	-1	-1	2	2	0	0	-1	2	2	0.474	0.0	0.474	8	761	9	8	0	0	-1	-1	26	761	0	4	91	0.0	8.0	2	2	30	2	1	7	7	8	11	2	6	20	barrier:6	nordkap_s316_B	B	US	Core destroyed	114
nordkap	20	26	144	578	8	2	3	424	-1	2	2	2	1	0	3	3	1.614	2.08	1.614	8	3452	9	12	7	4	1.0	1	145	3452	0	60	165	1.3	6.167	6	4	108	2	2	9	7	9	152	4	105	40	barrier:105	nordkap_s317_A	A	US	Core destroyed	578
nordkap	20	26	144	225	8	2	3	42	-1	2	2	2	1	1	3	3	1.333	1.0	1.333	7	1275	9	13	6	1	21.0	21	68	1275	0	7	214	1.667	5.867	3	2	52	2	2	7	7	8	11	2	32	36	barrier:32	nordkap_s317_B	B	US	Core destroyed	225
nordkap	20	26	144	258	8	2	3	-1	-1	2	2	2	2	1	2	2	1.558	1.0	1.558	7	1241	9	18	13	0	-1	-1	62	1241	0	8	403	2.0	4.517	2	1	146	2	2	9	7	9	-1	1	46	16	barrier:46	nordkap_s318_A	A	US	Core destroyed	258
nordkap	20	26	144	383	8	2	3	14	253	2	3	3	4	3	7	7	4.266	7.0	4.266	4	1094	9	6	5	5	1.0	1	121	1094	0	21	313	3.2	3.733	9	2	70	2	3	7	7	8	11	8	88	33	barrier:88	nordkap_s318_B	B	OPP	Core destroyed	383
nordkap	20	26	144	301	8	2	3	-1	-1	2	2	2	0	0	2	2	0.435	0.0	0.435	8	2049	9	18	10	0	-1	-1	65	2049	0	21	197	0.933	6.417	2	2	77	2	2	9	7	9	-1	1	45	20	barrier:45	nordkap_s319_A	A	US	Core destroyed	301
nordkap	20	26	144	309	8	2	3	41	-1	2	2	2	4	1	4	4	1.553	0.0	1.553	8	1837	9	11	3	2	1.0	1	129	1837	0	5	148	3.417	4.15	4	4	117	2	2	7	7	8	11	2	65	64	barrier:65	nordkap_s319_B	B	US	Core destroyed	309
nordkap	20	26	144	171	8	2	3	-1	-1	2	2	2	1	0	2	2	0.819	0.0	0.819	8	1058	9	10	2	0	-1	-1	59	1058	0	14	139	1.083	6.317	2	2	86	2	2	9	7	9	149	2	39	20	barrier:39	nordkap_s320_A	A	US	Core destroyed	171
nordkap	20	26	144	189	8	2	3	34	66	2	2	3	5	4	5	5	3.608	4.0	3.608	5	374	9	21	19	4	4.0	1	135	374	0	16	438	4.083	1.117	5	1	20	2	2	7	7	8	11	2	86	49	barrier:86	nordkap_s320_B	B	OPP	Core destroyed	189
nordkap	20	26	144	1000	8	2	3	852	-1	2	2	2	1	0	3	3	0.797	3.0	0.797	8	5382	9	35	32	2	1.0	1	116	5382	0	561	1220	1.4	5.367	5	2	112	2	2	9	7	9	701	8	90	26	barrier:90	nordkap_s321_A	A	OPP	Titanium stored (tiebreak)	1000
nordkap	20	26	144	307	8	2	3	-1	-1	2	2	2	0	0	2	2	0.951	2.0	0.951	8	2050	9	9	3	2	1.0	1	98	2050	0	5	107	0.533	7.35	4	2	66	2	2	7	7	8	11	2	76	22	barrier:76	nordkap_s321_B	B	US	Core destroyed	307
nordkap	20	26	144	160	8	2	3	-1	-1	2	2	2	1	0	2	2	0.919	0.0	0.919	8	1015	9	10	2	0	-1	-1	62	1015	0	2	112	1.2	6.567	2	2	86	2	2	9	7	9	-1	1	38	24	barrier:38	nordkap_s322_A	A	US	Core destroyed	160
nordkap	20	26	144	299	8	2	3	14	53	2	3	4	6	7	8	8	6.264	8.0	6.264	3	109	9	3	3	3	1.0	1	60	109	0	22	385	5.317	0.65	8	0	-1	2	4	7	7	8	11	12	45	15	barrier:45	nordkap_s322_B	B	OPP	Core destroyed	299
nordkap	20	26	144	169	8	2	3	-1	-1	2	2	2	0	0	2	2	0.633	0.0	0.633	8	1133	9	9	1	0	-1	-1	43	1133	0	2	106	0.533	7.383	2	2	59	2	2	9	7	9	-1	1	23	20	barrier:23	nordkap_s323_A	A	US	Core destroyed	169
nordkap	20	26	144	299	8	2	3	14	53	2	3	4	6	7	8	8	6.264	8.0	6.264	3	109	9	3	3	3	1.0	1	60	109	0	22	385	5.317	0.65	8	0	-1	2	4	7	7	8	11	12	45	15	barrier:45	nordkap_s323_B	B	OPP	Core destroyed	299
nordkap	20	26	144	301	8	2	3	-1	-1	2	2	2	0	0	2	2	0.435	0.0	0.435	8	2049	9	18	10	0	-1	-1	65	2049	0	21	197	0.933	6.417	2	2	77	2	2	9	7	9	-1	1	45	20	barrier:45	nordkap_s324_A	A	US	Core destroyed	301
nordkap	20	26	144	392	8	2	3	14	49	2	3	4	6	8	8	8	6.554	8.0	6.554	3	286	9	4	4	4	1.0	1	93	286	0	16	260	5.25	0.783	9	1	138	2	4	7	7	8	11	15	60	33	barrier:60	nordkap_s324_B	B	OPP	Core destroyed	392
nordkap	20	26	144	233	8	2	3	-1	-1	2	2	2	1	1	2	2	1.288	1.0	1.288	8	1264	9	12	5	2	1.0	1	75	1264	0	3	293	1.65	3.867	4	3	77	2	2	9	7	9	72	3	45	30	barrier:45	nordkap_s325_A	A	US	Core destroyed	233
nordkap	20	26	144	323	8	2	3	14	48	2	3	4	6	6	7	7	5.52	6.04	5.52	3	103	9	3	3	3	1.0	1	61	103	0	19	676	5.417	0.55	7	0	-1	2	4	7	7	8	11	7	45	16	barrier:45	nordkap_s325_B	B	OPP	Core destroyed	323
nordkap	20	26	144	474	8	2	3	245	320	2	2	2	1	0	6	6	2.85	6.0	2.85	8	2257	9	9	7	6	1.0	1	137	2257	0	2	178	1.55	5.433	8	2	101	2	2	9	7	9	148	4	105	32	barrier:105	nordkap_s326_A	A	OPP	Core destroyed	474
nordkap	20	26	144	314	8	2	3	46	-1	2	2	2	3	3	3	3	2.838	3.0	2.838	6	1342	9	6	3	1	1.0	1	72	1342	0	8	269	2.9	5.083	3	0	-1	2	2	7	7	8	11	2	46	26	barrier:46	nordkap_s326_B	B	OPP	Core destroyed	314
nordkap	20	26	144	457	8	2	3	352	388	2	2	2	2	1	5	5	1.829	5.0	1.829	8	2590	9	11	8	7	1.0	1	170	2590	0	6	184	1.8	4.867	9	4	86	2	2	9	7	9	82	5	130	40	barrier:130	nordkap_s327_A	A	OPP	Core destroyed	457
nordkap	20	26	144	316	8	2	3	14	48	2	3	4	6	6	7	7	5.516	6.08	5.516	3	103	9	3	3	3	1.0	1	57	103	0	18	661	5.417	0.55	7	0	-1	2	4	7	7	8	11	5	45	12	barrier:45	nordkap_s327_B	B	OPP	Core destroyed	316
nordkap	20	26	144	216	8	2	3	-1	-1	2	2	2	1	0	2	2	0.935	0.0	0.935	8	1309	9	11	5	0	-1	-1	120	1309	0	40	173	1.45	6.25	2	2	137	2	2	9	7	9	140	2	84	36	barrier:84	nordkap_s328_A	A	US	Core destroyed	216
nordkap	20	26	144	144	8	2	3	14	46	2	3	4	6	-1	6	6	4.951	6.0	4.951	3	97	9	3	3	3	1.0	1	63	97	0	12	327	5.517	0.45	6	0	-1	2	4	7	7	8	11	2	45	18	barrier:45	nordkap_s328_B	B	OPP	Core destroyed	144
nordkap	20	26	144	227	8	2	3	-1	-1	2	2	2	1	0	2	2	0.731	0.0	0.731	8	1426	9	18	10	0	-1	-1	56	1426	0	9	210	1.1	5.983	2	2	122	2	2	9	7	9	-1	1	36	20	barrier:36	nordkap_s329_A	A	US	Core destroyed	227
nordkap	20	26	144	144	8	2	3	14	46	2	3	4	6	-1	6	6	4.951	6.0	4.951	3	97	9	3	3	3	1.0	1	63	97	0	12	327	5.517	0.45	6	0	-1	2	4	7	7	8	11	2	45	18	barrier:45	nordkap_s329_B	B	OPP	Core destroyed	144
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s300_A	A	US	Core destroyed	126
ragnarok	30	30	1152	169	6	2	3	-1	-1	2	2	1	1	1	2	2	1.243	1.0	1.243	5	681	20	7	2	1	1.0	1	50	681	0	0	122	1.15	4.683	3	2	52	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s300_B	B	US	Core destroyed	169
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s301_A	A	US	Core destroyed	126
ragnarok	30	30	1152	169	6	2	3	-1	-1	2	2	1	1	1	2	2	1.243	1.0	1.243	5	681	20	7	2	1	1.0	1	50	681	0	0	122	1.15	4.683	3	2	52	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s301_B	B	US	Core destroyed	169
